"STATION","NAME","DATE","TMAX","TMIN"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-01-27","45","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-01-28","49","34"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-01-29","53","35"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-01-30","53","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-01-31","51","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-01","53","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-02","49","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-03","48","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-04","47","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-05","48","34"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-06","51","30"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-07","53","31"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-08","54","35"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-09","46","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-10","44","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-11","46","37"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-12","49","35"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-13","51","37"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-14","54","34"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-15","49","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-16","50","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-17","48","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-18","49","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-19","49","37"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-20","52","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-21","53","37"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-22","52","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-23","53","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-24","46","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-25","45","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-26","45","34"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-27","51","34"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-28","45","34"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-02-29","48","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-01","47","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-02","48","34"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-03","46","34"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-04","44","34"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-05","48","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-06","54","30"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-07","53","34"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-08","53","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-09","56","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-10","55","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-11","50","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-12","53","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-13","53","39"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-14","49","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-15","52","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-16","57","37"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-17","52","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-18","46","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-19","50","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-20","49","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-21","51","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-22","55","34"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-23","61","32"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-24","60","34"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-25","58","34"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-26","55","33"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-27","51","32"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-28","46","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-29","49","35"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-30","51","34"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-03-31","48","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-01","53","34"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-02","54","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-03","60","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-04","68","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-05","60","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-06","63","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-07","68","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-08","68","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-09","72","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-10","71","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-11","70","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-12","51","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-13","54","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-14","63","32"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-15","66","32"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-16","57","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-17","53","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-18","61","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-19","62","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-20","64","39"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-21","67","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-22","69","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-23","67","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-24","64","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-25","65","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-26","60","39"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-27","50","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-28","55","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-29","53","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-04-30","56","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-01","59","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-02","59","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-03","60","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-04","58","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-05","63","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-06","70","37"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-07","71","39"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-08","73","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-09","53","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-10","52","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-11","56","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-12","53","31"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-13","56","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-14","59","31"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-15","61","35"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-16","64","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-17","65","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-18","71","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-19","78","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-20","72","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-21","65","50"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-22","62","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-23","67","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-24","72","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-25","71","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-26","73","50"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-27","73","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-28","74","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-29","74","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-30","75","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-05-31","75","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-01","74","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-02","58","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-03","59","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-04","59","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-05","59","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-06","62","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-07","61","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-08","63","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-09","59","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-10","64","50"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-11","66","50"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-12","73","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-13","72","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-14","74","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-15","72","52"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-16","70","54"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-17","60","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-18","63","55"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-19","70","54"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-20","67","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-21","70","54"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-22","78","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-23","84","54"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-24","85","57"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-25","81","61"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-26","66","61"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-27","62","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-28","61","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-29","63","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-06-30","69","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-01","66","55"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-02","64","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-03","65","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-04","65","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-05","65","58"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-06","62","52"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-07","65","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-08","63","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-09","63","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-10","65","50"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-11","71","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-12","69","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-13","63","52"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-14","63","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-15","70","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-16","74","57"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-17","67","58"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-18","66","57"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-19","66","52"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-20","68","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-21","71","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-22","69","52"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-23","72","54"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-24","70","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-25","68","60"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-26","68","54"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-27","65","57"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-28","68","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-29","79","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-30","92","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-07-31","72","58"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-01","70","58"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-02","67","52"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-03","68","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-04","73","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-05","76","57"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-06","84","62"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-07","80","58"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-08","80","62"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-09","84","59"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-10","87","60"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-11","90","64"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-12","71","65"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-13","70","64"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-14","67","60"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-15","70","58"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-16","72","59"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-17","72","58"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-18","68","58"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-19","73","58"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-20","69","57"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-21","68","59"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-22","66","57"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-23","68","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-24","68","52"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-25","67","58"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-26","61","58"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-27","62","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-28","59","52"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-29","61","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-30","62","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-08-31","67","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-01","64","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-02","67","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-03","63","57"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-04","63","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-05","65","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-06","64","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-07","73","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-08","66","57"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-09","62","56"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-10","63","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-11","66","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-12","72","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-13","78","54"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-14","81","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-15","71","55"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-16","67","57"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-17","67","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-18","69","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-19","68","52"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-20","71","53"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-21","70","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-22","59","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-23","57","55"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-24","57","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-25","54","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-26","57","39"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-27","61","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-28","62","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-29","59","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-09-30","57","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-01","56","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-02","55","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-03","56","51"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-04","60","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-05","60","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-06","59","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-07","60","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-08","55","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-09","56","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-10","56","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-11","53","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-12","54","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-13","58","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-14","54","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-15","54","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-16","53","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-17","52","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-18","58","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-19","63","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-20","59","50"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-21","55","55"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-22","56","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-23","57","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-24","54","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-25","55","44"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-26","55","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-27","52","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-28","57","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-29","59","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-30","58","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-10-31","62","50"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-01","55","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-02","49","52"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-03","52","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-04","51","31"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-05","52","37"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-06","54","37"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-07","54","37"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-08","59","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-09","58","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-10","55","50"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-11","54","47"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-12","55","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-13","57","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-14","53","46"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-15","55","49"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-16","58","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-17","58","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-18","48","52"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-19","51","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-20","54","35"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-21","50","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-22","51","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-23","53","35"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-24","50","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-25","43","45"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-26","44","33"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-27","48","31"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-28","46","32"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-29","50","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-11-30","45","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-01","46","34"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-02","41","35"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-03","42","37"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-04","45","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-05","40","36"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-06","38","32"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-07","44","32"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-08","43","29"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-09","47","35"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-10","50","39"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-11","48","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-12","52","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-13","51","35"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-14","50","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-15","49","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-16","53","43"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-17","55","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-18","51","42"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-19","48","48"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-20","53","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-21","48","39"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-22","49","41"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-23","40","40"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-24","42","35"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-25","49","28"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-26","43","29"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-27","36","38"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-28","38","31"
"UK000000000","CET CENTRAL ENGLAND, UK","2020-12-29","38","30"
